date, DJ close, DJ % change, Unemployment, Unemployment % change, civilian rate, civilian % change, bank borrowing, bank borrowing % change
Fri Feb 07 22:00:00 EST 2014,5.165664877E7,0.10000001216936179,6.7,0.0,62.9,0.0,1553386.2,0.0
Sat Feb 08 22:00:00 EST 2014,5.170835709E7,0.10010002822720918,6.7,0.0,62.9,0.0,1553386.2,0.0
Sun Feb 09 22:00:00 EST 2014,5.176006541E7,0.0999999282707685,6.7,0.0,62.9,0.0,1553386.2,0.0
Mon Feb 10 22:00:00 EST 2014,5.181177373E7,0.09990002831412631,6.7,0.0,62.9,0.0,1553386.2,0.0
Tue Feb 11 22:00:00 EST 2014,5.186358551E7,0.10000001210149884,6.7,0.0,62.9,0.0,1553386.2,0.0
Wed Feb 12 22:00:00 EST 2014,5.191544909E7,0.09999998937598649,6.7,0.0,62.9,0.0,1546073.7,-0.47074578105560616
Thu Feb 13 22:00:00 EST 2014,5.196736454E7,0.10000000175284147,6.7,0.0,62.9,0.0,1546073.7,0.0
Fri Feb 14 22:00:00 EST 2014,5.201933191E7,0.10000001050658883,6.7,0.0,62.9,0.0,1546073.7,0.0
Sat Feb 15 22:00:00 EST 2014,5.20714293225E7,0.10015009917877565,6.7,0.0,62.9,0.0,1546073.7,0.0
Sun Feb 16 22:00:00 EST 2014,5.2123526735E7,0.10004989910559314,6.7,0.0,62.9,0.0,1546073.7,0.0
Mon Feb 17 22:00:00 EST 2014,5.21756241475E7,0.09994989933215519,6.7,0.0,62.9,0.0,1546073.7,0.0
Tue Feb 18 22:00:00 EST 2014,5.222772156E7,0.09985009925846328,6.7,0.0,62.9,0.0,1546073.7,0.0
Wed Feb 19 22:00:00 EST 2014,5.227994928E7,0.0999999970130782,6.7,0.0,62.9,0.0,1546071.0,-1.7463591806480077E-4
Thu Feb 20 22:00:00 EST 2014,5.233222923E7,0.10000000137719248,6.7,0.0,62.9,0.0,1546071.0,0.0
Fri Feb 21 22:00:00 EST 2014,5.238456146E7,0.10000000147137661,6.7,0.0,62.9,0.0,1546071.0,0.0
Sat Feb 22 22:00:00 EST 2014,5.243699842333333E7,0.10010003304765863,6.7,0.0,62.9,0.0,1546071.0,0.0
Sun Feb 23 22:00:00 EST 2014,5.248943538666667E7,0.09999993308161054,6.7,0.0,62.9,0.0,1546071.0,0.0
Mon Feb 24 22:00:00 EST 2014,5.254187235E7,0.09990003311533246,6.7,0.0,62.9,0.0,1546071.0,0.0
Tue Feb 25 22:00:00 EST 2014,5.259441422E7,0.09999999552737164,6.7,0.0,62.9,0.0,1546071.0,0.0
Wed Feb 26 22:00:00 EST 2014,5.264700863E7,0.09999999197634162,6.7,0.0,62.9,0.0,1538838.5,-0.4677986974724964
Thu Feb 27 22:00:00 EST 2014,5.269965564E7,0.10000000260223314,6.7,0.0,62.9,0.0,1538838.5,0.0
Fri Feb 28 22:00:00 EST 2014,5.27523553E7,0.10000000827329206,6.7,0.0,62.9,0.0,1538838.5,0.0
Sat Mar 01 22:00:00 EST 2014,5.280516042333333E7,0.10010002972006622,6.7,0.0,63.1,0.31796502384738135,1538838.5,0.0
Sun Mar 02 22:00:00 EST 2014,5.285796554666667E7,0.09999992976065576,6.7,0.0,63.1,0.0,1538838.5,0.0
Mon Mar 03 22:00:00 EST 2014,5.291077067E7,0.09990002980102386,6.7,0.0,63.1,0.0,1538838.5,0.0
Tue Mar 04 22:00:00 EST 2014,5.296368145E7,0.10000001763346303,6.7,0.0,63.1,0.0,1538838.5,0.0
Wed Mar 05 22:00:00 EST 2014,5.301664513E7,0.09999999726227433,6.7,0.0,63.1,0.0,1560351.6,1.3980089528563324
Thu Mar 06 22:00:00 EST 2014,5.306966177E7,0.09999999032379474,6.7,0.0,63.1,0.0,1560351.6,0.0
Fri Mar 07 22:00:00 EST 2014,5.312273143E7,0.09999999666475436,6.7,0.0,63.1,0.0,1560351.6,0.0
Sat Mar 08 22:00:00 EST 2014,5.3175907303333335E7,0.10010003608983274,6.7,0.0,63.1,0.0,1560351.6,0.0
Sun Mar 09 22:00:00 EDT 2014,5.322908317666666E7,0.09999993611767512,6.7,0.0,63.1,0.0,1560351.6,0.0
Mon Mar 10 22:00:00 EDT 2014,5.328225905E7,0.09990003614536223,6.7,0.0,63.1,0.0,1560351.6,0.0
Tue Mar 11 22:00:00 EDT 2014,5.333554131E7,0.1000000017829675,6.7,0.0,63.1,0.0,1560351.6,0.0
Wed Mar 12 22:00:00 EDT 2014,5.338887685E7,0.09999999754385,6.7,0.0,63.1,0.0,1578477.7,1.1616676651595614
Thu Mar 13 22:00:00 EDT 2014,5.344226573E7,0.10000000590009644,6.7,0.0,63.1,0.0,1578477.7,0.0
Fri Mar 14 22:00:00 EDT 2014,5.349570799E7,0.09999998927815923,6.7,0.0,63.1,0.0,1578477.7,0.0
Sat Mar 15 22:00:00 EDT 2014,5.354925721333333E7,0.10010003670451276,6.7,0.0,63.1,0.0,1578477.7,0.0
Sun Mar 16 22:00:00 EDT 2014,5.360280643666667E7,0.0999999367311543,6.7,0.0,63.1,0.0,1578477.7,0.0
Mon Mar 17 22:00:00 EDT 2014,5.365635566E7,0.0999000367575884,6.7,0.0,63.1,0.0,1578477.7,0.0
Tue Mar 18 22:00:00 EDT 2014,5.371001201E7,0.09999998945139223,6.7,0.0,63.1,0.0,1578477.7,0.0
Wed Mar 19 22:00:00 EDT 2014,5.376372202E7,0.09999999625769096,6.7,0.0,63.1,0.0,1595767.7,1.095359155216447
Thu Mar 20 22:00:00 EDT 2014,5.381748575E7,0.10000001484271627,6.7,0.0,63.1,0.0,1595767.7,0.0
Fri Mar 21 22:00:00 EDT 2014,5.387130323E7,0.09999998931573409,6.7,0.0,63.1,0.0,1595767.7,0.0
Sat Mar 22 22:00:00 EDT 2014,5.392522842333333E7,0.10010003489818159,6.7,0.0,63.1,0.0,1595767.7,0.0
Sun Mar 23 22:00:00 EDT 2014,5.397915361666667E7,0.09999993492842009,6.7,0.0,63.1,0.0,1595767.7,0.0
Mon Mar 24 22:00:00 EDT 2014,5.403307881E7,0.09990003495846814,6.7,0.0,63.1,0.0,1595767.7,0.0
Tue Mar 25 22:00:00 EDT 2014,5.408711189E7,0.1000000022023513,6.7,0.0,63.1,0.0,1595767.7,0.0
Wed Mar 26 22:00:00 EDT 2014,5.4141199E7,0.09999999650563594,6.7,0.0,63.1,0.0,1614434.8,1.1697880587506624
Thu Mar 27 22:00:00 EDT 2014,5.41953402E7,0.10000000184702776,6.7,0.0,63.1,0.0,1614434.8,0.0
Fri Mar 28 22:00:00 EDT 2014,5.424953554E7,0.09999999963095742,6.7,0.0,63.1,0.0,1614434.8,0.0
Sat Mar 29 22:00:00 EDT 2014,5.4303839343333334E7,0.1001000336552091,6.7,0.0,63.1,0.0,1614434.8,0.0
Sun Mar 30 22:00:00 EDT 2014,5.435814314666667E7,0.0999999336879323,6.7,0.0,63.1,0.0,1614434.8,0.0
Mon Mar 31 22:00:00 EDT 2014,5.441244695E7,0.09990003372045762,6.7,0.0,63.1,0.0,1614434.8,0.0
Tue Apr 01 22:00:00 EDT 2014,5.44668594E7,0.1000000056053269,6.2,-7.462686567164178,62.8,-0.47543581616482455,1614434.8,0.0
Wed Apr 02 22:00:00 EDT 2014,5.452132626E7,0.1000000011015862,6.2,0.0,62.8,0.0,1618483.9,0.2508060406031795
Thu Apr 03 22:00:00 EDT 2014,5.457584758E7,0.09999998851825491,6.2,0.0,62.8,0.0,1618483.9,0.0
Fri Apr 04 22:00:00 EDT 2014,5.463042343E7,0.10000000443419865,6.2,0.0,62.8,0.0,1618483.9,0.0
Sat Apr 05 22:00:00 EDT 2014,5.468510850333333E7,0.10010003565760472,6.2,0.0,62.8,0.0,1618483.9,0.0
Sun Apr 06 22:00:00 EDT 2014,5.473979357666667E7,0.09999993568633878,6.2,0.0,62.8,0.0,1618483.9,0.0
Mon Apr 07 22:00:00 EDT 2014,5.479447865E7,0.09990003571485966,6.2,0.0,62.8,0.0,1618483.9,0.0
Tue Apr 08 22:00:00 EDT 2014,5.484927312E7,0.09999998421373575,6.2,0.0,62.8,0.0,1618483.9,0.0
Wed Apr 09 22:00:00 EDT 2014,5.49041224E7,0.10000001254346831,6.2,0.0,62.8,0.0,1616779.1,-0.10533314542083576
Thu Apr 10 22:00:00 EDT 2014,5.495902652E7,0.09999999562875221,6.2,0.0,62.8,0.0,1616779.1,0.0
Fri Apr 11 22:00:00 EDT 2014,5.501398555E7,0.1000000063319785,6.2,0.0,62.8,0.0,1616779.1,0.0
Sat Apr 12 22:00:00 EDT 2014,5.506905456666666E7,0.1001000311395648,6.2,0.0,62.8,0.0,1616779.1,0.0
Sun Apr 13 22:00:00 EDT 2014,5.512412358333333E7,0.09999993117731674,6.2,0.0,62.8,0.0,1616779.1,0.0
Mon Apr 14 22:00:00 EDT 2014,5.51791926E7,0.0999000312148693,6.2,0.0,62.8,0.0,1616779.1,0.0
Tue Apr 15 22:00:00 EDT 2014,5.523437179E7,0.09999999528807463,6.2,0.0,62.8,0.0,1616779.1,0.0
Wed Apr 16 22:00:00 EDT 2014,5.528960616E7,0.09999999675925945,6.2,0.0,62.8,0.0,1625688.8,0.5510771384909635
Thu Apr 17 22:00:00 EDT 2014,5.534489577E7,0.10000000694525993,6.2,0.0,62.8,0.0,1625688.8,0.0
Fri Apr 18 22:00:00 EDT 2014,5.5400323737500004E7,0.1001500982680434,6.2,0.0,62.8,0.0,1625688.8,0.0
Sat Apr 19 22:00:00 EDT 2014,5.5455751705000006E7,0.10004989819668235,6.2,0.0,62.8,0.0,1625688.8,0.0
Sun Apr 20 22:00:00 EDT 2014,5.55111796725E7,0.09994989842504695,6.2,0.0,62.8,0.0,1625688.8,0.0
Mon Apr 21 22:00:00 EDT 2014,5.556660764E7,0.09985009835317905,6.2,0.0,62.8,0.0,1625688.8,0.0
Tue Apr 22 22:00:00 EDT 2014,5.562217425E7,0.100000004247154,6.2,0.0,62.8,0.0,1625688.8,0.0
Wed Apr 23 22:00:00 EDT 2014,5.567779643E7,0.10000001033760325,6.2,0.0,62.8,0.0,1619452.4,-0.3836158556299422
Thu Apr 24 22:00:00 EDT 2014,5.573347422E7,0.09999998845140916,6.2,0.0,62.8,0.0,1619452.4,0.0
Fri Apr 25 22:00:00 EDT 2014,5.57892077E7,0.10000001037079467,6.2,0.0,62.8,0.0,1619452.4,0.0
Sat Apr 26 22:00:00 EDT 2014,5.584505271333334E7,0.10010002944231725,6.2,0.0,62.8,0.0,1619452.4,0.0
Sun Apr 27 22:00:00 EDT 2014,5.5900897726666674E7,0.099999929483462,6.2,0.0,62.8,0.0,1619452.4,0.0
Mon Apr 28 22:00:00 EDT 2014,5.595674274E7,0.09990002952437033,6.2,0.0,62.8,0.0,1619452.4,0.0
Tue Apr 29 22:00:00 EDT 2014,5.601269949E7,0.10000001297430772,6.2,0.0,62.8,0.0,1619452.4,0.0
Wed Apr 30 22:00:00 EDT 2014,5.606871219E7,0.10000000091049982,6.2,0.0,62.8,0.0,1625120.4,0.3499948501110623
Thu May 01 22:00:00 EDT 2014,5.61247809E7,0.09999999609407989,6.3,1.6129032258064457,62.9,0.15923566878981119,1625120.4,0.0
Fri May 02 22:00:00 EDT 2014,5.618090568E7,0.0999999983964324,6.3,0.0,62.9,0.0,1625120.4,0.0
Sat May 03 22:00:00 EDT 2014,5.623714278333333E7,0.1001000298102201,6.3,0.0,62.9,0.0,1625120.4,0.0
Sun May 04 22:00:00 EDT 2014,5.629337988666667E7,0.09999992985064267,6.3,0.0,62.9,0.0,1625120.4,0.0
Mon May 05 22:00:00 EDT 2014,5.634961699E7,0.09990002989081785,6.3,0.0,62.9,0.0,1625120.4,0.0
Tue May 06 22:00:00 EDT 2014,5.640596661E7,0.10000000534164644,6.3,0.0,62.9,0.0,1625120.4,0.0
Wed May 07 22:00:00 EDT 2014,5.646237258E7,0.10000000601000038,6.3,0.0,62.9,0.0,1617247.8,-0.48443179963772903
Thu May 08 22:00:00 EDT 2014,5.651883495E7,0.09999999543059367,6.3,0.0,62.9,0.0,1617247.8,0.0
Fri May 09 22:00:00 EDT 2014,5.657535379E7,0.10000000893506762,6.3,0.0,62.9,0.0,1617247.8,0.0
Sat May 10 22:00:00 EDT 2014,5.6631985736666664E7,0.10010003097263066,6.3,0.0,62.9,0.0,1617247.8,0.0
Sun May 11 22:00:00 EDT 2014,5.668861768333334E7,0.09999993101072947,6.3,0.0,62.9,0.0,1617247.8,0.0
Mon May 12 22:00:00 EDT 2014,5.674524963E7,0.09990003104858804,6.3,0.0,62.9,0.0,1617247.8,0.0
Tue May 13 22:00:00 EDT 2014,5.680199488E7,0.10000000065203696,6.3,0.0,62.9,0.0,1617247.8,0.0
Wed May 14 22:00:00 EDT 2014,5.685879687E7,0.099999991408743,6.3,0.0,62.9,0.0,1626456.0,0.5693747117788599
Thu May 15 22:00:00 EDT 2014,5.691565567E7,0.10000000550487287,6.3,0.0,62.9,0.0,1626456.0,0.0
Fri May 16 22:00:00 EDT 2014,5.697257133E7,0.10000000760774233,6.3,0.0,62.9,0.0,1626456.0,0.0
Sat May 17 22:00:00 EDT 2014,5.702960089333333E7,0.10010003410764529,6.3,0.0,62.9,0.0,1626456.0,0.0
Sun May 18 22:00:00 EDT 2014,5.708663045666666E7,0.09999993413946405,6.3,0.0,62.9,0.0,1626456.0,0.0
Mon May 19 22:00:00 EDT 2014,5.714366002E7,0.09990003417110073,6.3,0.0,62.9,0.0,1626456.0,0.0
Tue May 20 22:00:00 EDT 2014,5.720080368E7,0.09999999996499423,6.3,0.0,62.9,0.0,1626456.0,0.0
Wed May 21 22:00:00 EDT 2014,5.725800448E7,0.09999999356651876,6.3,0.0,62.9,0.0,1627470.1,0.06235028798812222
Thu May 22 22:00:00 EDT 2014,5.731526248E7,0.09999999217576644,6.3,0.0,62.9,0.0,1627470.1,0.0
Fri May 23 22:00:00 EDT 2014,5.737257775E7,0.1000000131204202,6.3,0.0,62.9,0.0,1627470.1,0.0
Sat May 24 22:00:00 EDT 2014,5.74300364425E7,0.10015009740433475,6.3,0.0,62.9,0.0,1627470.1,0.0
Sun May 25 22:00:00 EDT 2014,5.7487495135000005E7,0.10004989733470111,6.3,0.0,62.9,0.0,1627470.1,0.0
Mon May 26 22:00:00 EDT 2014,5.75449538275E7,0.09994989756478842,6.3,0.0,62.9,0.0,1627470.1,0.0
Tue May 27 22:00:00 EDT 2014,5.760241252E7,0.09985009749463715,6.3,0.0,62.9,0.0,1627470.1,0.0
Wed May 28 22:00:00 EDT 2014,5.766001493E7,0.09999999562517702,6.3,0.0,62.9,0.0,1661385.2,2.0839153972782576
Thu May 29 22:00:00 EDT 2014,5.771767495E7,0.10000000879292746,6.3,0.0,62.9,0.0,1661385.2,0.0
Fri May 30 22:00:00 EDT 2014,5.777539262E7,0.09999999142376115,6.3,0.0,62.9,0.0,1661385.2,0.0
Sat May 31 22:00:00 EDT 2014,5.7833225809999995E7,0.10010003805664769,6.3,0.0,62.9,0.0,1661385.2,0.0
Sun Jun 01 22:00:00 EDT 2014,5.7891059E7,0.09999993808058528,6.1,-3.174603174603177,62.8,-0.15898251192369067,1661385.2,0.0
Mon Jun 02 22:00:00 EDT 2014,5.794889219E7,0.09990003810432561,6.1,0.0,62.8,0.0,1661385.2,0.0
Tue Jun 03 22:00:00 EDT 2014,5.800684108E7,0.09999999622080885,6.1,0.0,62.8,0.0,1661385.2,0.0
Wed Jun 04 22:00:00 EDT 2014,5.806484792E7,0.09999999813815681,6.1,0.0,62.8,0.0,1693878.7,1.9558077199676511
Thu Jun 05 22:00:00 EDT 2014,5.812291277E7,0.10000000358220433,6.1,0.0,62.8,0.0,1693878.7,0.0
Fri Jun 06 22:00:00 EDT 2014,5.818103568E7,0.0999999952342313,6.1,0.0,62.8,0.0,1693878.7,0.0
Sat Jun 07 22:00:00 EDT 2014,5.8239274916666664E7,0.10010003429121576,6.1,0.0,62.8,0.0,1693878.7,0.0
Sun Jun 08 22:00:00 EDT 2014,5.8297514153333336E7,0.09999993432268038,6.1,0.0,62.8,0.0,1693878.7,0.0
Mon Jun 09 22:00:00 EDT 2014,5.835575339E7,0.09990003435392532,6.1,0.0,62.8,0.0,1693878.7,0.0
Tue Jun 10 22:00:00 EDT 2014,5.841410914E7,0.09999999419080415,6.1,0.0,62.8,0.0,1693878.7,0.0
Wed Jun 11 22:00:00 EDT 2014,5.847252325E7,0.10000000147224603,6.1,0.0,62.8,0.0,1690600.6,-0.19352625427073736
Thu Jun 12 22:00:00 EDT 2014,5.853099577E7,0.09999999444183945,6.1,0.0,62.8,0.0,1690600.6,0.0
Fri Jun 13 22:00:00 EDT 2014,5.858952677E7,0.10000000722694008,6.1,0.0,62.8,0.0,1690600.6,0.0
Sat Jun 14 22:00:00 EDT 2014,5.8648174906666666E7,0.10010003476712327,6.1,0.0,62.8,0.0,1690600.6,0.0
Sun Jun 15 22:00:00 EDT 2014,5.870682304333334E7,0.09999993479763644,6.1,0.0,62.8,0.0,1690600.6,0.0
Mon Jun 16 22:00:00 EDT 2014,5.876547118E7,0.099900034827933,6.1,0.0,62.8,0.0,1690600.6,0.0
Tue Jun 17 22:00:00 EDT 2014,5.882423665E7,0.09999999799201612,6.1,0.0,62.8,0.0,1690600.6,0.0
Wed Jun 18 22:00:00 EDT 2014,5.888306089E7,0.10000000569493508,6.1,0.0,62.8,0.0,1692247.5,0.09741508431973268
Thu Jun 19 22:00:00 EDT 2014,5.894194395E7,0.0999999984885337,6.1,0.0,62.8,0.0,1692247.5,0.0
Fri Jun 20 22:00:00 EDT 2014,5.900088589E7,0.0999999932984864,6.1,0.0,62.8,0.0,1692247.5,0.0
Sat Jun 21 22:00:00 EDT 2014,5.905994579666667E7,0.10010003371267392,6.1,0.0,62.8,0.0,1692247.5,0.0
Sun Jun 22 22:00:00 EDT 2014,5.911900570333333E7,0.09999993374528224,6.1,0.0,62.8,0.0,1692247.5,0.0
Mon Jun 23 22:00:00 EDT 2014,5.917806561E7,0.09990003377769302,6.1,0.0,62.8,0.0,1692247.5,0.0
Tue Jun 24 22:00:00 EDT 2014,5.923724368E7,0.10000000741828961,6.1,0.0,62.8,0.0,1692247.5,0.0
Wed Jun 25 22:00:00 EDT 2014,5.929648092E7,0.09999999378769557,6.1,0.0,62.8,0.0,1695323.3,0.1817582829934774
Thu Jun 26 22:00:00 EDT 2014,5.93557774E7,0.099999998448469,6.1,0.0,62.8,0.0,1695323.3,0.0
Fri Jun 27 22:00:00 EDT 2014,5.941513318E7,0.10000000438036752,6.1,0.0,62.8,0.0,1695323.3,0.0
Sat Jun 28 22:00:00 EDT 2014,5.947460774666667E7,0.10010003089026172,6.1,0.0,62.8,0.0,1695323.3,0.0
Sun Jun 29 22:00:00 EDT 2014,5.953408231333333E7,0.09999993092849951,6.1,0.0,62.8,0.0,1695323.3,0.0
Mon Jun 30 22:00:00 EDT 2014,5.959355688E7,0.09990003096654795,6.1,0.0,62.8,0.0,1695323.3,0.0
Tue Jul 01 22:00:00 EDT 2014,5.965315044E7,0.10000000523545682,6.2,1.6393442622950907,62.9,0.15923566878981119,1695323.3,0.0
Wed Jul 02 22:00:00 EDT 2014,5.971280359E7,0.09999999926241274,6.2,0.0,62.9,0.0,1719090.7,1.4019390873705273
Thu Jul 03 22:00:00 EDT 2014,5.977251639E7,0.09999999398788406,6.2,0.0,62.9,0.0,1719090.7,0.0
Fri Jul 04 22:00:00 EDT 2014,5.9832378625E7,0.10015010010522898,6.2,0.0,62.9,0.0,1719090.7,0.0
Sat Jul 05 22:00:00 EDT 2014,5.989224086E7,0.10004990003019357,6.2,0.0,62.9,0.0,1719090.7,0.0
Sun Jul 06 22:00:00 EDT 2014,5.9952103095E7,0.09994990025490826,6.2,0.0,62.9,0.0,1719090.7,0.0
Mon Jul 07 22:00:00 EDT 2014,6.001196533E7,0.09985010017937454,6.2,0.0,62.9,0.0,1719090.7,0.0
Tue Jul 08 22:00:00 EDT 2014,6.00719773E7,0.1000000077817795,6.2,0.0,62.9,0.0,1719090.7,0.0
Wed Jul 09 22:00:00 EDT 2014,6.013204928E7,0.10000000449461512,6.2,0.0,62.9,0.0,1717598.0,-0.0868307879275918
Thu Jul 10 22:00:00 EDT 2014,6.019218132E7,0.09999998456729647,6.2,0.0,62.9,0.0,1717598.0,0.0
Fri Jul 11 22:00:00 EDT 2014,6.025237351E7,0.10000001442047361,6.2,0.0,62.9,0.0,1717598.0,0.0
Sat Jul 12 22:00:00 EDT 2014,6.031268615333333E7,0.10010002896121718,6.2,0.0,62.9,0.0,1717598.0,0.0
Sun Jul 13 22:00:00 EDT 2014,6.037299879666667E7,0.09999992900333601,6.2,0.0,62.9,0.0,1717598.0,0.0
Mon Jul 14 22:00:00 EDT 2014,6.043331144E7,0.09990002904520415,6.2,0.0,62.9,0.0,1717598.0,0.0
Tue Jul 15 22:00:00 EDT 2014,6.049374475E7,0.09999999761721214,6.2,0.0,62.9,0.0,1717598.0,0.0
Wed Jul 16 22:00:00 EDT 2014,6.05542385E7,0.10000000867858325,6.2,0.0,62.9,0.0,1714318.1,-0.19095853628147602
Thu Jul 17 22:00:00 EDT 2014,6.061479274E7,0.10000000247712154,6.2,0.0,62.9,0.0,1714318.1,0.0
Fri Jul 18 22:00:00 EDT 2014,6.067540753E7,0.0999999954796498,6.2,0.0,62.9,0.0,1714318.1,0.0
Sat Jul 19 22:00:00 EDT 2014,6.073614363333333E7,0.10010003361461006,6.2,0.0,62.9,0.0,1714318.1,0.0
Sun Jul 20 22:00:00 EDT 2014,6.0796879736666664E7,0.0999999336474144,6.2,0.0,62.9,0.0,1714318.1,0.0
Mon Jul 21 22:00:00 EDT 2014,6.085761584E7,0.0999000336800329,6.2,0.0,62.9,0.0,1714318.1,0.0
Tue Jul 22 22:00:00 EDT 2014,6.091847346E7,0.10000000683562321,6.2,0.0,62.9,0.0,1714318.1,0.0
Wed Jul 23 22:00:00 EDT 2014,6.097939193E7,0.09999999432027595,6.2,0.0,62.9,0.0,1702314.8,-0.7001792724465807
Thu Jul 24 22:00:00 EDT 2014,6.104037132E7,0.0999999968349973,6.2,0.0,62.9,0.0,1702314.8,0.0
Fri Jul 25 22:00:00 EDT 2014,6.110141169E7,0.09999999783749237,6.2,0.0,62.9,0.0,1702314.8,0.0
Sat Jul 26 22:00:00 EDT 2014,6.116257422333333E7,0.1001000331115776,6.2,0.0,62.9,0.0,1702314.8,0.0
Sun Jul 27 22:00:00 EDT 2014,6.122373675666666E7,0.0999999331453875,6.2,0.0,62.9,0.0,1702314.8,0.0
Mon Jul 28 22:00:00 EDT 2014,6.128489929E7,0.09990003317900846,6.2,0.0,62.9,0.0,1702314.8,0.0
Tue Jul 29 22:00:00 EDT 2014,6.134618419E7,0.10000000115852113,6.2,0.0,62.9,0.0,1702314.8,0.0
Wed Jul 30 22:00:00 EDT 2014,6.140753038E7,0.10000000947084997,6.2,0.0,62.9,0.0,1741607.9,2.3082158482085604
Thu Jul 31 22:00:00 EDT 2014,6.146893791E7,0.09999999938117318,6.2,0.0,62.9,0.0,1741607.9,0.0
Fri Aug 01 22:00:00 EDT 2014,6.153040685E7,0.10000000340009954,6.1,-1.6129032258064602,62.9,0.0,1741607.9,0.0
Sat Aug 02 22:00:00 EDT 2014,6.1591998806666665E7,0.10010003154507549,6.1,0.0,62.9,0.0,1741607.9,0.0
Sun Aug 03 22:00:00 EDT 2014,6.1653590763333336E7,0.09999993158202893,6.1,0.0,62.9,0.0,1741607.9,0.0
Mon Aug 04 22:00:00 EDT 2014,6.171518272E7,0.09990003161874766,6.1,0.0,62.9,0.0,1741607.9,0.0
Tue Aug 05 22:00:00 EDT 2014,6.17768979E7,0.09999999559265618,6.1,0.0,62.9,0.0,1741607.9,0.0
Wed Aug 06 22:00:00 EDT 2014,6.18386748E7,0.10000000339932659,6.1,0.0,62.9,0.0,1730002.0,-0.6663899491957924
Thu Aug 07 22:00:00 EDT 2014,6.190051347E7,0.09999999223787019,6.1,0.0,62.9,0.0,1730002.0,0.0
Fri Aug 08 22:00:00 EDT 2014,6.196241399E7,0.10000001054919082,6.1,0.0,62.9,0.0,1730002.0,0.0
Sat Aug 09 22:00:00 EDT 2014,6.202443838666667E7,0.10010003270156383,6.1,0.0,62.9,0.0,1730002.0,0.0
Sun Aug 10 22:00:00 EDT 2014,6.208646278333333E7,0.09999993273618134,6.1,0.0,62.9,0.0,1730002.0,0.0
Mon Aug 11 22:00:00 EDT 2014,6.214848718E7,0.0999000327706193,6.1,0.0,62.9,0.0,1730002.0,0.0
Tue Aug 12 22:00:00 EDT 2014,6.221063567E7,0.10000000453752331,6.1,0.0,62.9,0.0,1730002.0,0.0
Wed Aug 13 22:00:00 EDT 2014,6.22728463E7,0.09999999088579514,6.1,0.0,62.9,0.0,1726740.3,-0.18853735429207327
Thu Aug 14 22:00:00 EDT 2014,6.233511915E7,0.10000000594159689,6.1,0.0,62.9,0.0,1726740.3,0.0
Fri Aug 15 22:00:00 EDT 2014,6.239745427E7,0.10000000136360496,6.1,0.0,62.9,0.0,1726740.3,0.0
Sat Aug 16 22:00:00 EDT 2014,6.245991414E7,0.10010002928921946,6.1,0.0,62.9,0.0,1726740.3,0.0
Sun Aug 17 22:00:00 EDT 2014,6.2522374010000005E7,0.09999992933068219,6.1,0.0,62.9,0.0,1726740.3,0.0
Mon Aug 18 22:00:00 EDT 2014,6.258483388E7,0.09990002937189703,6.1,0.0,62.9,0.0,1726740.3,0.0
Tue Aug 19 22:00:00 EDT 2014,6.264741872E7,0.10000000977872071,6.1,0.0,62.9,0.0,1726740.3,0.0
Wed Aug 20 22:00:00 EDT 2014,6.271006614E7,0.10000000204318361,6.1,0.0,62.9,0.0,1729554.0,0.1629486495450389
Thu Aug 21 22:00:00 EDT 2014,6.27727762E7,0.09999999020891223,6.1,0.0,62.9,0.0,1729554.0,0.0
Fri Aug 22 22:00:00 EDT 2014,6.283554898E7,0.10000000605356966,6.1,0.0,62.9,0.0,1729554.0,0.0
Sat Aug 23 22:00:00 EDT 2014,6.289844738666666E7,0.1001000352311496,6.1,0.0,62.9,0.0,1729554.0,0.0
Sun Aug 24 22:00:00 EDT 2014,6.296134579333334E7,0.09999993526073436,6.1,0.0,62.9,0.0,1729554.0,0.0
Mon Aug 25 22:00:00 EDT 2014,6.30242442E7,0.09990003529010694,6.1,0.0,62.9,0.0,1729554.0,0.0
Tue Aug 26 22:00:00 EDT 2014,6.308726844E7,0.09999999333588935,6.1,0.0,62.9,0.0,1729554.0,0.0
Wed Aug 27 22:00:00 EDT 2014,6.315035571E7,0.10000000247277037,6.1,0.0,62.9,0.0,1731957.4,0.13896068003658207
Thu Aug 28 22:00:00 EDT 2014,6.321350606E7,0.0999999909580897,6.1,0.0,62.9,0.0,1731957.4,0.0
Fri Aug 29 22:00:00 EDT 2014,6.327671957E7,0.10000000623284194,6.1,0.0,62.9,0.0,1731957.4,0.0
Sat Aug 30 22:00:00 EDT 2014,6.33400912675E7,0.10015009932664548,6.1,0.0,62.9,0.0,1731957.4,0.0
Sun Aug 31 22:00:00 EDT 2014,6.3403462964999996E7,0.10004989925316721,6.1,0.0,62.9,0.0,1731957.4,0.0
Mon Sep 01 22:00:00 EDT 2014,6.3466834662499994E7,0.0999498994794344,5.9,-3.2786885245901525,62.8,-0.15898251192369067,1731957.4,0.0
Tue Sep 02 22:00:00 EDT 2014,6.353020636E7,0.09985009940546027,5.9,0.0,62.8,0.0,1731957.4,0.0
Wed Sep 03 22:00:00 EDT 2014,6.359373657E7,0.10000000572955939,5.9,0.0,62.8,0.0,1728470.4,-0.2013328965250531
Thu Sep 04 22:00:00 EDT 2014,6.36573303E7,0.09999998966878873,5.9,0.0,62.8,0.0,1728470.4,0.0
